timestamp_ms,state,event,queue_depth,s0_pos,s1_pos,s2_pos,servo0_angle,tune_string,tune_attempt,measured_hz,target_hz,tune_servo_angle,note_index,note_string
12705,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12706,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12707,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12708,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12709,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12710,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12711,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12712,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12714,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12715,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12716,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12717,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12718,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12719,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12720,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12721,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12723,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12724,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12725,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12726,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12727,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12728,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12729,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12730,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12732,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12733,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12734,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12735,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12736,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12737,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12738,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12740,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12741,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12742,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12743,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12744,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12745,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12746,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12747,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12748,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12750,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12751,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12752,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12753,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12754,PERFORMING,MOTORS,0,250,150,300,90.0,,,,,,,
12755,PERFORMING,MOTORS,0,250,152,300,90.0,,,,,,,
12757,PERFORMING,MOTORS,0,250,156,300,90.0,,,,,,,
12758,PERFORMING,MOTORS,0,250,158,300,90.0,,,,,,,
12759,PERFORMING,MOTORS,0,250,160,300,90.0,,,,,,,
12760,PERFORMING,MOTORS,0,250,162,300,90.0,,,,,,,
12761,PERFORMING,MOTORS,0,250,164,300,90.0,,,,,,,
12762,PERFORMING,MOTORS,0,250,166,300,90.0,,,,,,,
12763,PERFORMING,MOTORS,0,250,168,300,90.0,,,,,,,
12764,PERFORMING,MOTORS,0,250,170,300,90.0,,,,,,,
12766,PERFORMING,MOTORS,0,250,174,300,90.0,,,,,,,
12767,PERFORMING,MOTORS,0,250,176,300,90.0,,,,,,,
12768,PERFORMING,MOTORS,0,250,178,300,90.0,,,,,,,
12769,PERFORMING,MOTORS,0,250,180,300,90.0,,,,,,,
12770,PERFORMING,MOTORS,0,250,182,300,90.0,,,,,,,
12771,PERFORMING,MOTORS,0,250,184,300,90.0,,,,,,,
12773,PERFORMING,MOTORS,0,250,188,300,90.0,,,,,,,
12774,PERFORMING,MOTORS,0,250,190,300,90.0,,,,,,,
12775,PERFORMING,MOTORS,0,250,192,300,90.0,,,,,,,
12776,PERFORMING,MOTORS,0,250,194,300,90.0,,,,,,,
12777,PERFORMING,MOTORS,0,250,196,300,90.0,,,,,,,
12778,PERFORMING,MOTORS,0,250,198,300,90.0,,,,,,,
12779,PERFORMING,MOTORS,0,250,200,300,90.0,,,,,,,
12780,PERFORMING,MOTORS,0,250,202,300,90.0,,,,,,,
12782,PERFORMING,MOTORS,0,250,206,300,90.0,,,,,,,
12783,PERFORMING,MOTORS,0,250,208,300,90.0,,,,,,,
12784,PERFORMING,MOTORS,0,250,210,300,90.0,,,,,,,
12785,PERFORMING,MOTORS,0,250,212,300,90.0,,,,,,,
12786,PERFORMING,MOTORS,0,250,214,300,90.0,,,,,,,
12787,PERFORMING,MOTORS,0,250,216,300,90.0,,,,,,,
12788,PERFORMING,MOTORS,0,250,218,300,90.0,,,,,,,
12790,PERFORMING,MOTORS,0,250,222,300,90.0,,,,,,,
12791,PERFORMING,MOTORS,0,250,224,300,90.0,,,,,,,
12792,PERFORMING,MOTORS,0,250,226,300,90.0,,,,,,,
12793,PERFORMING,MOTORS,0,250,228,300,90.0,,,,,,,
12794,PERFORMING,MOTORS,0,250,230,300,90.0,,,,,,,
12795,PERFORMING,MOTORS,0,250,232,300,90.0,,,,,,,
12796,PERFORMING,MOTORS,0,250,234,300,90.0,,,,,,,
12797,PERFORMING,MOTORS,0,250,236,300,90.0,,,,,,,
12798,PERFORMING,MOTORS,0,250,238,300,90.0,,,,,,,
12800,PERFORMING,MOTORS,0,250,242,300,90.0,,,,,,,
12801,PERFORMING,MOTORS,0,250,244,300,90.0,,,,,,,
12802,PERFORMING,MOTORS,0,250,246,300,90.0,,,,,,,
12803,PERFORMING,MOTORS,0,250,248,300,90.0,,,,,,,
12804,PERFORMING,MOTORS,0,250,250,300,90.0,,,,,,,
12805,PERFORMING,MOTORS,0,250,252,300,90.0,,,,,,,
12807,PERFORMING,MOTORS,0,250,256,300,90.0,,,,,,,
12808,PERFORMING,MOTORS,0,250,258,300,90.0,,,,,,,
12809,PERFORMING,MOTORS,0,250,260,300,90.0,,,,,,,
12810,PERFORMING,MOTORS,0,250,262,300,90.0,,,,,,,
12811,PERFORMING,MOTORS,0,250,264,300,90.0,,,,,,,
12812,PERFORMING,MOTORS,0,250,266,300,90.0,,,,,,,
12813,PERFORMING,MOTORS,0,250,268,300,90.0,,,,,,,
12814,PERFORMING,MOTORS,0,250,270,300,90.0,,,,,,,
12816,PERFORMING,MOTORS,0,250,274,300,90.0,,,,,,,
12817,PERFORMING,MOTORS,0,250,276,300,90.0,,,,,,,
12818,PERFORMING,MOTORS,0,250,278,300,90.0,,,,,,,
12819,PERFORMING,MOTORS,0,250,280,300,90.0,,,,,,,
12820,PERFORMING,MOTORS,0,250,282,300,90.0,,,,,,,
12821,PERFORMING,MOTORS,0,250,284,300,90.0,,,,,,,
12822,PERFORMING,MOTORS,0,250,286,300,90.0,,,,,,,
12824,PERFORMING,MOTORS,0,250,290,300,90.0,,,,,,,
12825,PERFORMING,MOTORS,0,250,292,300,90.0,,,,,,,
12826,PERFORMING,MOTORS,0,250,294,300,90.0,,,,,,,
12827,PERFORMING,MOTORS,0,250,296,300,90.0,,,,,,,
12828,PERFORMING,MOTORS,0,250,298,300,90.0,,,,,,,
12829,PERFORMING,MOTORS,0,250,300,300,90.0,,,,,,,
12831,PERFORMING,MOTORS,0,250,304,300,90.0,,,,,,,
12832,PERFORMING,MOTORS,0,250,306,300,90.0,,,,,,,
12833,PERFORMING,MOTORS,0,250,308,300,90.0,,,,,,,
12834,PERFORMING,MOTORS,0,250,310,300,90.0,,,,,,,
12835,PERFORMING,MOTORS,0,250,312,300,90.0,,,,,,,
12837,PERFORMING,MOTORS,0,250,316,300,90.0,,,,,,,
12838,PERFORMING,MOTORS,0,250,318,300,90.0,,,,,,,
12839,PERFORMING,MOTORS,0,250,320,300,90.0,,,,,,,
12840,PERFORMING,MOTORS,0,250,322,300,90.0,,,,,,,
12841,PERFORMING,MOTORS,0,250,324,300,90.0,,,,,,,
12842,PERFORMING,MOTORS,0,250,326,300,90.0,,,,,,,
12843,PERFORMING,MOTORS,0,250,328,300,90.0,,,,,,,
12845,PERFORMING,MOTORS,0,250,332,300,90.0,,,,,,,
12846,PERFORMING,MOTORS,0,250,334,300,90.0,,,,,,,
12847,PERFORMING,MOTORS,0,250,336,300,90.0,,,,,,,
12848,PERFORMING,MOTORS,0,250,338,300,90.0,,,,,,,
12849,PERFORMING,MOTORS,0,250,340,300,90.0,,,,,,,
12850,PERFORMING,MOTORS,0,250,342,300,90.0,,,,,,,
12851,PERFORMING,MOTORS,0,250,344,300,90.0,,,,,,,
12853,PERFORMING,MOTORS,0,250,348,300,90.0,,,,,,,
12854,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12855,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12856,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12857,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12858,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12859,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12861,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12862,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12863,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12864,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12865,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12866,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12867,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12869,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12870,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12871,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12872,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12873,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12874,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12875,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12877,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12878,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12879,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12880,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12881,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12883,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12884,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12885,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12886,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12887,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12888,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12889,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12890,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12892,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12893,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12894,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12895,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12896,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12897,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12898,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12900,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12901,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12902,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12903,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12904,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12905,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12906,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12907,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12909,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12910,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12911,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12912,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12913,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12915,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12916,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12917,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12918,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12919,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12920,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12921,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12922,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12924,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12925,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12926,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12927,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12928,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12929,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12930,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12932,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12933,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12934,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12935,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12936,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12937,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12938,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12940,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12941,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12942,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12943,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12944,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12945,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12946,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12947,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12949,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12950,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12951,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12952,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12953,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12954,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12955,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12956,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12957,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12959,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12960,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12961,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12962,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12963,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12964,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12965,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12967,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12968,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12969,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12970,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12971,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12972,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12973,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12974,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12976,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12977,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12978,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12979,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12980,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12981,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12982,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12984,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12985,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12986,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12987,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12988,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12989,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12990,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12991,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12992,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12994,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12995,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12996,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12997,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12998,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
12999,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13000,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13002,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13003,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13004,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13005,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13006,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13007,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13008,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13009,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13010,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13012,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13013,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13014,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13015,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13016,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13017,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13018,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13019,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13021,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13022,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13023,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13024,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13025,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13026,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13027,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13028,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13029,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13030,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13032,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13033,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13034,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13035,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13036,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13037,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13038,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13039,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13040,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13042,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13043,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13044,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13045,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13046,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13047,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13048,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13049,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13051,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13052,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13053,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13054,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13055,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13056,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13057,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13058,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13060,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13061,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13062,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13063,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13064,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13065,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13066,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13068,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13069,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13070,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13071,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13072,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13073,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13074,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13076,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13077,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13078,PERFORMING,MOTORS,0,250,350,300,90.0,,,,,,,
13079,IDLE,BTN_STOP,0,,,,,,,,,,
15814,PRE_COMPOSING,BTN_PRE_COMPOSE,0,,,,,,,,,,
17616,PRE_COMPOSING,NOTE_PLAY,0,,,,,,,,,,
18267,PRE_COMPOSING,NOTE_SELECT,0,,,,,,,,,,,0,0
25951,PRE_COMPOSING,NOTE_PLAY,0,,,,,,,,,,
26601,PRE_COMPOSING,NOTE_SELECT,0,,,,,,,,,,,0,0
30169,PRE_COMPOSING,NOTE_PLAY,0,,,,,,,,,,
30818,PRE_COMPOSING,NOTE_SELECT,0,,,,,,,,,,,0,0
40169,SLEEP,IDLE_TIMEOUT,0,,,,,,,,,,
40170,IDLE,BTN_WAKE,0,,,,,,,,,,
44852,PERFORMING,BTN_PERFORM,0,,,,,,,,,,
44852,PERFORMING,MOTORS,0,0,0,0,90.0,,,,,,,
44853,PERFORMING,MOTORS,0,0,0,0,90.0,,,,,,,
44854,PERFORMING,MOTORS,0,2,0,0,90.0,,,,,,,
44855,PERFORMING,MOTORS,0,4,0,0,90.0,,,,,,,
44856,PERFORMING,MOTORS,0,6,0,0,90.0,,,,,,,
44857,PERFORMING,MOTORS,0,8,0,0,90.0,,,,,,,
44859,PERFORMING,MOTORS,0,12,0,0,90.0,,,,,,,
44860,PERFORMING,MOTORS,0,14,0,0,90.0,,,,,,,
44861,PERFORMING,MOTORS,0,16,0,0,90.0,,,,,,,
44862,PERFORMING,MOTORS,0,18,0,0,90.0,,,,,,,
44863,PERFORMING,MOTORS,0,20,0,0,90.0,,,,,,,
44864,PERFORMING,MOTORS,0,22,0,0,90.0,,,,,,,
44866,PERFORMING,MOTORS,0,26,0,0,90.0,,,,,,,
44867,PERFORMING,MOTORS,0,28,0,0,90.0,,,,,,,
44868,PERFORMING,MOTORS,0,30,0,0,90.0,,,,,,,
44869,PERFORMING,MOTORS,0,32,0,0,90.0,,,,,,,
44870,PERFORMING,MOTORS,0,34,0,0,90.0,,,,,,,
44871,PERFORMING,MOTORS,0,36,0,0,90.0,,,,,,,
44872,PERFORMING,MOTORS,0,38,0,0,90.0,,,,,,,
44874,PERFORMING,MOTORS,0,42,0,0,90.0,,,,,,,
44875,PERFORMING,MOTORS,0,44,0,0,90.0,,,,,,,
44876,PERFORMING,MOTORS,0,46,0,0,90.0,,,,,,,
44877,PERFORMING,MOTORS,0,48,0,0,90.0,,,,,,,
44878,PERFORMING,MOTORS,0,50,0,0,90.0,,,,,,,
44879,PERFORMING,MOTORS,0,52,0,0,90.0,,,,,,,
44880,PERFORMING,MOTORS,0,54,0,0,90.0,,,,,,,
44882,PERFORMING,MOTORS,0,58,0,0,90.0,,,,,,,
44883,PERFORMING,MOTORS,0,60,0,0,90.0,,,,,,,
44884,PERFORMING,MOTORS,0,62,0,0,90.0,,,,,,,
44885,PERFORMING,MOTORS,0,64,0,0,90.0,,,,,,,
44886,PERFORMING,MOTORS,0,66,0,0,90.0,,,,,,,
44887,PERFORMING,MOTORS,0,68,0,0,90.0,,,,,,,
44888,PERFORMING,MOTORS,0,70,0,0,90.0,,,,,,,
44889,PERFORMING,MOTORS,0,72,0,0,90.0,,,,,,,
44890,PERFORMING,MOTORS,0,74,0,0,90.0,,,,,,,
44892,PERFORMING,MOTORS,0,78,0,0,90.0,,,,,,,
44893,PERFORMING,MOTORS,0,80,0,0,90.0,,,,,,,
44894,PERFORMING,MOTORS,0,82,0,0,90.0,,,,,,,
44895,PERFORMING,MOTORS,0,84,0,0,90.0,,,,,,,
44896,PERFORMING,MOTORS,0,86,0,0,90.0,,,,,,,
44897,PERFORMING,MOTORS,0,88,0,0,90.0,,,,,,,
44898,PERFORMING,MOTORS,0,90,0,0,90.0,,,,,,,
44899,PERFORMING,MOTORS,0,92,0,0,90.0,,,,,,,
44901,PERFORMING,MOTORS,0,96,0,0,90.0,,,,,,,
44902,PERFORMING,MOTORS,0,98,0,0,90.0,,,,,,,
44903,PERFORMING,MOTORS,0,100,0,0,90.0,,,,,,,
44904,PERFORMING,MOTORS,0,102,0,0,90.0,,,,,,,
44905,PERFORMING,MOTORS,0,104,0,0,90.0,,,,,,,
44906,PERFORMING,MOTORS,0,106,0,0,90.0,,,,,,,
44907,PERFORMING,MOTORS,0,108,0,0,90.0,,,,,,,
44908,PERFORMING,MOTORS,0,110,0,0,90.0,,,,,,,
44910,PERFORMING,MOTORS,0,114,0,0,90.0,,,,,,,
44911,PERFORMING,MOTORS,0,116,0,0,90.0,,,,,,,
44912,PERFORMING,MOTORS,0,118,0,0,90.0,,,,,,,
44913,PERFORMING,MOTORS,0,120,0,0,90.0,,,,,,,
44914,PERFORMING,MOTORS,0,122,0,0,90.0,,,,,,,
